spread,order_size,depth,slippage
0.1,18645,2140.59,0.004845
0.1,19859,2204.5,0.004845
0.1,6402,2584.1,0.004845
0.1,3132,2086.1099999999997,0.004845
0.1,4021,2125.22,0.004845
0.1,5118,1986.59,0.004845
0.1,4789,2708.56,0.004845
0.1,1137,2796.3799999999997,0.004845
0.1,9083,2471.1099999999997,0.004845
0.1,16770,2350.87,0.004845
0.1,15920,3003.6899999999996,0.004845
0.1,9813,3023.47,0.004845
0.1,14410,3044.8,0.004845
0.1,6805,3049.14,0.004845
0.1,4913,3049.14,0.004845
0.1,18250,2879.9100000000003,0.004845
0.1,5860,2627.1800000000003,0.004845
0.1,1956,2998.96,0.004845
0.1,8097,3235.14,0.004845
0.1,3936,3235.7799999999997,0.004845
0.1,6999,3226.59,0.004845
0.1,2030,3227.1600000000003,0.004845
0.1,10655,3329.94,0.004845
0.1,543,3336.5,0.004845
0.1,2158,3295.93,0.004845
0.1,13113,2828.84,0.004845
0.1,5087,2797.85,0.004845
0.1,13105,2797.87,0.004845
0.1,8242,3229.5700000000006,0.004845
0.1,599,3297.46,0.004845
0.1,19832,3134.3999999999996,0.004845
0.1,16440,3241.7200000000003,0.004845
0.1,8111,3241.5299999999997,0.004845
0.1,14791,3249.87,0.004845
0.1,12283,3162.74,0.004845
0.1,18345,3018.81,0.004845
0.1,17832,2537.6,0.004845
0.1,16682,2536.69,0.004845
0.1,18604,2794.75,0.004845
0.1,9472,3079.59,0.004845
0.1,7328,3079.59,0.004845
0.1,417,3079.58,0.004845
0.1,10649,2347.0400000000004,0.004845
0.1,18387,2170.7699999999995,0.004845
0.1,5455,2341.8100000000004,0.004845
0.1,12305,2166.5800000000004,0.004845
0.1,6883,2113.96,0.004845
0.1,7793,2172.56,0.004845
0.1,14265,2184.83,0.004845
0.1,14018,2322.47,0.004845
0.1,1111,2322.87,0.004845
0.1,18548,2323.13,0.004845
0.1,832,2370.6299999999997,0.004845
0.1,13446,2370.41,0.004845
0.1,2860,2369.83,0.004845
0.1,390,4668.39,0.004845
0.1,14555,4635.25,0.004845
0.1,17226,4635.8,0.004845
0.1,6527,4004.98,0.004845
0.1,16237,4462.11,0.004845
0.1,8804,4462.13,0.004845
0.1,1087,4462.13,0.004845
0.1,18188,4462.13,0.004845
0.1,73,4504.2,0.004845
0.1,12043,4503.8,0.004845
0.1,1984,4497.380000000001,0.004845
0.1,889,4468.67,0.004845
0.1,19411,3984.13,0.004845
0.1,1337,3694.3,0.004845
0.1,152,4006.1200000000003,0.004845
0.1,19671,3874.13,0.004845
0.1,15253,3882.3500000000004,0.004845
0.1,5025,3882.3500000000004,0.004845
0.1,8241,3882.3500000000004,0.004845
0.1,7248,3881.6000000000004,0.004845
0.1,12908,3876.13,0.004845
0.1,3732,3879.4300000000003,0.004845
0.1,13289,3885.9,0.004845
0.1,18042,3877.6800000000003,0.004845
0.1,13045,3878.48,0.004845
0.1,17798,3877.9,0.004845
0.1,13866,3878.47,0.004845
0.1,9585,3878.47,0.004845
0.1,1327,3878.47,0.004845
0.1,891,3878.47,0.004845
0.1,190,3878.47,0.004845
0.1,8217,3878.47,0.004845
0.1,17436,4459.19,0.004846
0.1,1077,3973.5,0.004846
0.1,9165,3799.41,0.004846
0.1,2055,3887.1,0.004846
0.1,5971,3883.53,0.004846
0.1,17246,3873.26,0.004846
0.1,10979,3879.15,0.004846
0.1,350,3872.87,0.004846
0.1,3371,3873.25,0.004846
0.1,19693,3869.66,0.004846
0.1,5115,3851.52,0.004846
0.1,8970,3845.06,0.004846
0.1,18989,3134.3199999999997,0.004846
0.1,715,9061.91,0.004846
0.1,12672,3988.64,0.004846
0.1,18162,3326.91,0.004846
0.1,13248,3259.49,0.004846
0.1,10375,2999.13,0.004846
0.1,11305,3130.87,0.004846
0.1,3712,3204.66,0.004846
0.1,1751,3204.7599999999998,0.004846
0.1,11399,3220.0,0.004846
0.1,8568,3219.87,0.004846
0.1,6451,3219.9400000000005,0.004846
0.1,1392,3053.67,0.004846
0.1,19188,3060.38,0.004846
0.1,4976,3115.61,0.004846
0.1,14888,2651.67,0.004846
0.1,2940,2725.67,0.004846
0.1,567,3051.9399999999996,0.004846
0.1,18379,2992.9399999999996,0.004846
0.1,17042,2983.62,0.004846
0.1,12434,3162.0299999999997,0.004846
0.1,12132,3170.4,0.004846
0.1,1261,3078.68,0.004846
0.1,8848,2965.92,0.004846
0.1,14111,3009.7299999999996,0.004846
0.1,10480,2901.1099999999997,0.004846
0.1,2166,2873.8999999999996,0.004846
0.1,14620,2949.7999999999997,0.004846
0.1,19571,2990.97,0.004846
0.1,7539,2990.97,0.004846
0.1,11198,2984.59,0.004846
0.1,8310,2944.66,0.004846
0.1,3984,2940.0699999999997,0.004846
0.1,12846,2966.04,0.004846
0.1,15844,3006.63,0.004846
0.1,4805,3013.58,0.004846
0.1,7178,3014.71,0.004846
0.1,17041,3009.05,0.004846
0.1,19298,2793.4100000000003,0.004846
0.1,15826,2797.16,0.004846
0.1,12496,3008.3199999999997,0.004846
0.1,12125,2860.7799999999997,0.004846
0.1,1040,2861.1500000000005,0.004846
0.1,14563,2891.93,0.004846
0.1,19063,2940.38,0.004846
0.1,14790,2909.5400000000004,0.004846
0.1,5390,2909.57,0.004846
0.1,12736,2875.66,0.004846
0.1,19874,2690.9100000000003,0.004846
0.1,18902,2851.53,0.004846
0.1,5807,2728.87,0.004846
0.1,16065,2667.91,0.004846
0.1,13097,2688.22,0.004846
0.1,6040,2689.01,0.004846
0.1,5343,2685.19,0.004846
0.1,250,2684.8199999999997,0.004846
0.1,14526,2669.0099999999998,0.004846
0.1,19158,2698.21,0.004846
0.1,5312,2685.7799999999997,0.004846
0.1,19848,2592.47,0.004846
0.1,5467,2509.21,0.004846
0.1,3742,2445.7599999999998,0.004846
0.1,14637,2533.9500000000003,0.004846
0.1,1585,2553.12,0.004846
0.1,12253,2553.12,0.004846
0.1,13835,2555.77,0.004846
0.1,1454,2548.21,0.004846
0.1,2663,7200.07,0.004847
0.1,19463,3290.4700000000003,0.004847
0.1,14153,3124.6499999999996,0.004847
0.1,14752,3063.7300000000005,0.004847
0.1,19917,3233.6400000000003,0.004847
0.1,17577,3227.1800000000003,0.004847
0.1,16104,3125.23,0.004847
0.1,1219,3210.7799999999997,0.004847
0.1,9565,3210.7799999999997,0.004847
0.1,13317,3787.7599999999998,0.004847
0.1,11845,3794.1,0.004847
0.1,6271,3794.1,0.004847
0.1,18867,3727.66,0.004847
0.1,19850,3727.67,0.004847
0.1,5224,3741.41,0.004847
0.1,11140,3742.0099999999998,0.004847
0.1,285,3741.64,0.004847
0.1,13100,3827.31,0.004847
0.1,12500,3826.76,0.004847
0.1,14333,3827.14,0.004847
0.1,2400,3827.2599999999998,0.004847
0.1,8703,3826.74,0.004847
0.1,13097,3788.77,0.004847
0.1,16232,3720.22,0.004847
0.1,7354,3720.5299999999997,0.004847
0.1,1617,3724.21,0.004847
0.1,3096,3724.21,0.004847
0.1,19184,3600.2400000000002,0.004847
0.1,12608,3601.06,0.004847
0.1,16036,3599.0899999999997,0.004847
0.1,11970,3626.2000000000003,0.004847
0.1,16269,3626.4,0.004847
0.1,4876,3150.67,0.004847
0.1,18278,3137.61,0.004847
0.1,9550,2513.01,0.004847
0.1,7087,2456.96,0.004847
0.1,5973,2461.86,0.004847
0.1,4539,2455.7,0.004847
0.1,8771,2450.77,0.004847
0.1,2505,2452.4700000000003,0.004847
0.1,2851,2459.1,0.004847
0.1,4734,2929.95,0.004847
0.1,3510,2597.13,0.004847
0.1,16259,2407.9700000000003,0.004847
0.1,5240,2408.25,0.004847
0.1,14236,2252.13,0.004847
0.1,13491,2149.94,0.004847
0.1,11703,2135.15,0.004847
0.1,14382,2211.9900000000002,0.004847
0.1,4160,2219.18,0.004847
0.1,7893,2219.76,0.004847
0.1,4661,2605.58,0.004847
0.1,13487,2648.43,0.004847
0.1,2302,2637.6899999999996,0.004847
0.1,16590,2638.21,0.004847
0.1,15788,2649.16,0.004847
0.1,2749,2610.96,0.004847
0.1,15600,2594.43,0.004847
0.1,11487,2582.4,0.004847
0.1,10565,2472.9900000000002,0.004847
0.1,1571,2473.37,0.004847
0.1,6299,2631.63,0.004847
0.1,7286,2631.63,0.004847
0.1,12684,2808.55,0.004847
0.1,6211,2810.2700000000004,0.004847
0.1,9511,2907.26,0.004847
0.1,498,2818.1600000000003,0.004847
0.1,17566,2675.63,0.004847
0.1,2685,2675.63,0.004847
0.1,330,2522.71,0.004847
0.1,3678,2439.2599999999998,0.004847
0.1,1150,2439.0,0.004847
0.1,15301,2436.3,0.004847
0.1,6477,2524.6400000000003,0.004847
0.1,18495,2524.65,0.004847
0.1,2452,2443.41,0.004847
0.1,19699,2443.81,0.004847
0.1,9442,2230.25,0.004847
0.1,743,2143.17,0.004847
0.1,18489,2313.17,0.004847
0.1,16042,2411.94,0.004847
0.1,7382,2446.05,0.004847
0.1,6089,2089.08,0.004847
0.1,527,2193.0899999999997,0.004847
0.1,4412,2193.0899999999997,0.004847
0.1,13802,2191.72,0.004847
0.1,14996,2187.01,0.004847
0.1,3278,2240.03,0.004847
0.1,9621,2364.41,0.004847
0.1,17605,2403.45,0.004847
0.1,10511,2325.11,0.004847
0.1,3858,2480.75,0.004847
0.1,3887,2325.21,0.004847
0.1,10150,2430.77,0.004847
0.1,15220,2430.77,0.004847
0.1,14829,2430.77,0.004847
0.1,481,2430.77,0.004847
0.1,1270,2430.77,0.004847
0.1,2324,2429.72,0.004847
0.1,8493,2431.33,0.004847
0.1,8461,2431.41,0.004847
0.1,18871,2431.18,0.004847
0.1,7699,2437.42,0.004847
0.1,753,2430.96,0.004847
0.1,11940,2325.1899999999996,0.004847
0.1,19889,2331.7599999999998,0.004847
0.1,19177,2325.2999999999997,0.004847
0.1,19638,2325.4799999999996,0.004847
0.1,17854,2326.43,0.004847
0.1,9140,2288.5499999999997,0.004847
0.1,4937,2293.27,0.004847
0.1,10359,2657.7,0.004847
0.1,9013,2298.24,0.004847
0.1,6924,2399.56,0.004847
0.1,980,2252.97,0.004847
0.1,7033,2367.52,0.004847
0.1,19706,2367.52,0.004847
0.1,15873,2367.52,0.004847
0.1,11600,2367.52,0.004847
0.1,10084,2248.88,0.004847
0.1,7426,2337.05,0.004847
0.1,17566,2357.7200000000003,0.004847
0.1,3243,2404.52,0.004847
0.1,13917,1636.5,0.004849
0.1,16444,1636.5,0.004849
0.1,12051,1636.5,0.004849
0.1,19481,1636.5,0.004849
0.1,4639,1903.27,0.004849
0.1,7681,1894.3899999999999,0.004849
0.1,11651,1809.5899999999997,0.004849
0.1,12646,1614.59,0.004849
0.1,5756,1614.59,0.004849
0.1,13034,1614.0,0.004849
0.1,2338,1614.17,0.004849
0.1,15052,1623.74,0.004849
0.1,17662,1614.17,0.004849
0.1,1398,1614.15,0.004849
0.1,4065,1614.15,0.004849
0.1,5733,1621.79,0.004849
0.1,9059,1797.0699999999997,0.004849
0.1,16090,1796.44,0.004849
0.1,19286,1834.09,0.004849
0.1,9408,1834.2099999999998,0.004849
0.1,18169,1807.9499999999998,0.004849
0.1,6850,1817.53,0.004849
0.1,1804,1817.56,0.004849
0.1,12251,1817.56,0.004849
0.1,8875,1807.37,0.004849
0.1,13903,1807.37,0.004849
0.1,9114,1816.97,0.004849
0.1,8765,1784.95,0.004849
0.1,6679,1816.8000000000002,0.004849
0.1,7605,1816.8000000000002,0.004849
0.1,1854,1816.69,0.004849
0.1,9891,1807.27,0.004849
0.1,383,1816.87,0.004849
0.1,11672,1840.1499999999999,0.004849
0.1,14072,1840.08,0.004849
0.1,19434,1839.5,0.004849
0.1,9539,1839.42,0.004849
0.1,18732,1830.3899999999999,0.004849
0.1,19428,1829.87,0.004849
0.1,10491,1829.98,0.004849
0.1,4787,1830.5500000000002,0.004849
0.1,12589,1840.79,0.004849
0.1,17710,1840.75,0.004849
0.1,2560,1850.68,0.004849
0.1,3566,1839.33,0.004849
0.1,8499,1839.33,0.004849
0.1,17918,1839.33,0.004849
0.1,18113,1848.93,0.004849
0.1,7131,1848.21,0.004849
0.1,18184,1848.82,0.004849
0.1,11637,1839.4099999999999,0.004849
0.1,17243,1839.4099999999999,0.004849
0.1,19950,1839.1399999999999,0.004849
0.1,18641,1839.1399999999999,0.004849
0.1,5334,1848.99,0.004849
0.1,3509,1839.3899999999999,0.004849
0.1,18716,1848.99,0.004849
0.1,3853,1839.96,0.004849
0.1,15041,1995.87,0.004849
0.1,12820,1669.7800000000002,0.004849
0.1,3206,1670.72,0.004849
0.1,18115,1669.4499999999998,0.004849
0.1,14242,1699.56,0.004849
0.1,5069,1701.46,0.004849
0.1,2596,1701.46,0.004849
0.1,10817,1724.0800000000002,0.004849
0.1,7080,1657.6200000000001,0.004849
0.1,16501,1657.71,0.004849
0.1,19387,1692.52,0.004849
0.1,17524,1763.49,0.004849
0.1,7076,1752.59,0.004849
0.1,12232,3582.58,0.004849
0.1,7497,3683.71,0.004849
0.1,3140,3422.57,0.004849
0.1,13511,3538.3399999999997,0.004849
0.1,2036,4294.04,0.00485
0.1,14887,2926.18,0.00485
0.1,12817,2219.93,0.00485
0.1,2723,3309.4,0.00485
0.1,13014,3195.8199999999997,0.00485
0.1,12752,3294.52,0.00485
0.1,14373,3264.0299999999997,0.00485
0.1,10083,3021.4199999999996,0.00485
0.1,19348,2357.71,0.00485
0.1,8847,2290.87,0.00485
0.1,18919,2867.46,0.00485
0.1,3889,2898.97,0.00485
0.1,1531,2858.04,0.00485
0.1,17810,2429.02,0.00485
0.1,8561,2429.2200000000003,0.00485
0.1,4557,2507.82,0.00485
0.1,2005,2364.89,0.00485
0.1,1042,2364.89,0.00485
0.1,19601,2830.37,0.00485
0.1,15654,2915.61,0.00485
0.1,13735,2915.61,0.00485
0.1,9183,2915.5899999999997,0.00485
0.1,10432,2908.5499999999997,0.00485
0.1,3470,4650.040000000001,0.00485
0.1,8309,4844.7,0.004851
0.1,18823,4782.52,0.004851
0.1,8404,3501.71,0.004851
0.1,17939,3577.46,0.004851
0.1,13290,3024.02,0.004851
0.1,18294,3024.02,0.004851
0.1,12913,3029.56,0.004851
0.1,1887,3023.17,0.004851
0.1,17362,2983.03,0.004851
0.1,2328,2983.0,0.004851
0.1,7016,2794.95,0.004851
0.1,12295,2991.17,0.004851
0.1,12508,2991.17,0.004851
0.1,15754,2991.36,0.004851
0.1,9648,2719.54,0.004851
0.1,8844,2718.92,0.004851
0.1,8643,2714.49,0.004851
0.1,11263,2928.45,0.004851
0.1,4674,2968.43,0.004851
0.1,11570,2968.54,0.004851
0.1,18730,2968.54,0.004851
0.1,19279,2968.54,0.004851
0.1,3648,2208.4,0.004851
0.1,14037,3876.6,0.004851
0.1,9701,4018.83,0.004851
0.1,11133,4118.4,0.004851
0.1,2849,4140.62,0.004851
0.1,520,4141.8099999999995,0.004851
0.1,6444,4200.3099999999995,0.004851
0.1,8651,4200.93,0.004851
0.1,1897,3978.59,0.004851
0.1,13349,3979.63,0.004851
0.1,17679,3979.63,0.004851
0.1,18317,3979.63,0.004851
0.1,7539,3979.9300000000003,0.004851
0.1,5559,3979.62,0.004851
0.1,10600,3979.4400000000005,0.004851
0.1,15939,3980.1099999999997,0.004851
0.1,3954,3980.1499999999996,0.004851
0.1,19292,3979.31,0.004851
0.1,10533,3945.47,0.004851
0.1,3166,3971.0299999999997,0.004851
0.1,5486,3971.04,0.004851
0.1,15305,3971.15,0.004851
0.1,8102,3971.04,0.004851
0.1,9694,3937.09,0.004851
0.1,10933,3968.96,0.004851
0.1,18664,3786.39,0.004851
0.1,19324,3783.37,0.004851
0.1,8578,3782.95,0.004851
0.1,9037,3966.05,0.004851
0.1,6985,3966.62,0.004851
0.1,7070,3966.05,0.004851
0.1,14895,3991.29,0.004851
0.1,6051,3925.19,0.004851
0.1,11661,3924.43,0.004851
0.1,9858,3964.43,0.004851
0.1,16730,3964.41,0.004851
0.1,14085,3964.8,0.004851
0.1,4657,3923.29,0.004851
0.1,11604,3927.8100000000004,0.004851
0.1,729,3928.46,0.004851
0.1,12725,3928.46,0.004851
0.1,5272,3927.96,0.004851
0.1,5955,3928.13,0.004851
0.1,10823,3927.5,0.004851
0.1,14644,3927.5,0.004851
0.1,16212,3927.5,0.004851
0.1,7323,3952.1000000000004,0.004851
0.1,97,3974.74,0.004851
0.1,8002,3974.7799999999997,0.004851
0.1,1756380,2422.62,0.004851
0.1,232898,2422.19,0.004851
0.1,929914,2422.55,0.004851
0.1,63412,2422.21,0.004851
0.1,1272092,2422.21,0.004851
0.1,1065717,2422.01,0.004851
0.1,1287194,2422.13,0.004851
0.1,688176,2507.12,0.004851
0.1,1099902,2081.85,0.004851
0.1,1975283,2335.66,0.004851
0.1,797777,2409.24,0.004851
0.1,447166,2407.4100000000003,0.004851
0.1,1688999,2407.29,0.004851
0.1,1218124,2277.37,0.004851
0.1,293486,2407.85,0.004851
0.1,1410170,2406.64,0.004851
0.1,974075,2407.9300000000003,0.004851
0.1,46536,2418.6800000000003,0.004851
0.1,912026,2417.8,0.004851
0.1,835584,2418.8199999999997,0.004851
0.1,422203,2345.2799999999997,0.004851
0.1,622250,2345.1099999999997,0.004851
0.1,1080987,2345.24,0.004851
0.1,829696,2344.8599999999997,0.004851
0.1,1701818,2344.6099999999997,0.004851
0.1,481995,2410.56,0.004851
0.1,362564,2477.2,0.004851
0.1,1619682,2503.11,0.004851
0.1,1413734,2503.11,0.004851
0.1,1587406,2502.12,0.004851
0.1,367509,2502.12,0.004851
0.1,1235544,2502.0299999999997,0.004851
0.1,1635189,2501.52,0.004851
0.1,602064,2501.52,0.004851
0.1,893288,2500.27,0.004851
0.1,603932,2499.89,0.004851
0.1,199890,2500.06,0.004851
0.1,1539514,2500.24,0.004851
0.1,283255,2500.06,0.004851
0.1,1632682,2500.06,0.004851
0.1,1696541,2276.13,0.004851
0.1,68414,2335.41,0.004851
0.1,1985885,2478.87,0.004851
0.1,428978,2673.2,0.004851
0.1,64814,2726.49,0.004851
0.1,1215951,2726.49,0.004851
0.1,12911,2726.45,0.004851
0.1,714980,2858.35,0.004851
0.1,1459319,2858.99,0.004851
0.1,788764,2858.8900000000003,0.004851
0.1,1536379,2858.28,0.004851
0.1,1252197,2726.25,0.004851
0.1,362184,2619.1800000000003,0.004851
0.1,1470674,2579.1800000000003,0.004851
0.1,863114,2588.16,0.004851
0.1,888657,2592.66,0.004851
0.1,1001736,2592.69,0.004851
0.1,1957230,2703.86,0.004851
0.1,1199168,2534.16,0.004851
0.1,496368,2600.01,0.004851
0.1,920781,2600.01,0.004851
0.1,1276121,2599.58,0.004851
0.1,1565486,2595.38,0.004851
0.1,1097256,2595.1000000000004,0.004851
0.1,445945,2595.1000000000004,0.004851
0.1,1884306,2583.15,0.004851
0.1,554216,2539.81,0.004851
0.1,889204,3036.66,0.004851
0.1,1534229,3037.21,0.004851
0.1,357314,3037.21,0.004851
0.1,839526,2992.63,0.004851
0.1,657423,2992.63,0.004851
0.1,1372851,2527.7200000000003,0.004851
0.1,33709,2527.83,0.004851
0.1,597936,2545.12,0.004851
0.1,1465473,2544.59,0.004851
0.1,1929125,2545.0699999999997,0.004851
0.1,549636,2545.26,0.004851
0.1,818682,2545.26,0.004851
0.1,654000,2545.0699999999997,0.004851
0.1,1676287,2545.3199999999997,0.004851
0.1,512584,2544.87,0.004851
0.1,740876,2544.87,0.004851
0.1,36329,2542.71,0.004851
0.1,1204526,2542.45,0.004851
0.1,494698,2540.81,0.004851
0.1,784768,2524.5600000000004,0.004851
0.1,1109430,2525.2200000000003,0.004851
0.1,1575715,2525.2200000000003,0.004851
0.1,180722,2524.51,0.004851
0.1,644845,2524.51,0.004851
0.1,40127,2523.91,0.004851
0.1,1652168,2523.91,0.004851
0.1,1866979,2523.91,0.004851
0.1,1990238,2523.91,0.004851
0.1,307873,2523.88,0.004851
0.1,1458870,2523.4300000000003,0.004851
0.1,1754234,2523.61,0.004851
0.1,765079,2523.42,0.004851
0.1,1076024,2523.67,0.004851
0.1,993970,2523.48,0.004851
0.1,39772,2523.2200000000003,0.004851
0.1,1501449,2523.2200000000003,0.004851
0.1,579107,2522.96,0.004851
0.1,871125,2522.96,0.004851
0.1,1380955,2522.96,0.004851
0.1,368441,2522.23,0.004851
0.1,513946,2522.7300000000005,0.004851
0.1,547897,2522.7300000000005,0.004851
0.1,934453,2521.99,0.004851
0.1,1441639,2521.98,0.004851
0.1,1338621,2521.3500000000004,0.004851
0.1,1039932,2521.34,0.004851
0.1,84558,2521.3500000000004,0.004851
0.1,708095,2521.3500000000004,0.004851
0.1,59466,2522.67,0.004851
0.1,658458,2525.4800000000005,0.004851
0.1,56941,2525.45,0.004851
0.1,599432,2525.27,0.004851
0.1,1606566,2525.08,0.004851
0.1,1884758,2522.7300000000005,0.004851
0.1,772159,2462.13,0.004851
0.1,1163221,2410.86,0.004851
0.1,1088898,2462.19,0.004851
0.1,866495,2462.19,0.004851
0.1,335641,2184.2200000000003,0.004851
0.1,1523446,2120.6800000000003,0.004851
0.1,961234,2193.8500000000004,0.004851
0.1,1802251,2209.92,0.004851
0.1,366994,2209.1600000000003,0.004851
0.1,971146,2209.1600000000003,0.004851
0.1,1368173,2208.51,0.004851
0.1,1918284,2042.0900000000001,0.004851
0.1,322662,2042.0900000000001,0.004851
0.1,243646,2042.0900000000001,0.004851
0.1,795022,2031.3400000000001,0.004851
0.1,76018,1856.78,0.004851
0.1,661759,1842.5900000000001,0.004851
0.1,1952168,1837.93,0.004851
0.1,208287,1857.3,0.004851
0.1,1309396,1950.4099999999999,0.004851
0.1,1105749,1967.2599999999998,0.004851
0.1,900858,1798.75,0.004851
0.1,903809,1936.75,0.004851
0.1,1872653,1936.8899999999999,0.004851
0.1,1285441,1936.59,0.004851
0.1,1805652,1907.13,0.004851
0.1,1377664,1907.04,0.004851
0.1,1451823,1907.6799999999998,0.004851
0.1,789768,1907.5700000000002,0.004851
0.1,1541322,1999.69,0.004851
0.1,738456,2012.9300000000003,0.004851
0.1,1194749,2010.2999999999997,0.004851
0.1,1707283,2014.06,0.004851
0.1,1728199,1982.77,0.004851
0.1,384204,2025.02,0.004851
0.1,1057539,2016.7999999999997,0.004851
0.1,523876,2132.39,0.004851
0.1,1576787,2144.0299999999997,0.004851
0.1,1153700,2144.1099999999997,0.004851
0.1,454147,2141.2,0.004851
0.1,709283,2021.37,0.004851
0.1,729922,2009.73,0.004851
0.1,1837705,1953.9299999999998,0.004851
0.1,84617,1954.92,0.004851
0.1,93141,1986.71,0.004851
0.1,910471,1986.71,0.004851
0.1,324374,1978.4499999999998,0.004851
0.1,721677,1997.6599999999999,0.004851
0.1,676263,2133.27,0.004851
0.1,1632652,2111.43,0.004851
0.1,1588153,2126.04,0.004851
0.1,1948129,2122.48,0.004851
0.1,1244912,2170.21,0.004851
0.1,1697916,2167.2799999999997,0.004851
0.1,713185,2167.2799999999997,0.004851
0.1,1406926,2167.46,0.004851
0.1,1214308,2170.41,0.004851
0.1,106582,2167.5,0.004851
0.1,92694,2193.61,0.004851
0.1,1401152,2193.61,0.004851
0.1,1997059,2196.33,0.004851
0.1,1015448,2196.08,0.004851
0.1,1379289,2193.09,0.004851
0.1,489953,2146.5299999999997,0.004851
0.1,795344,2326.96,0.004851
0.1,1694273,2451.55,0.004851
0.1,1362647,2452.16,0.004851
0.1,461563,2451.54,0.004851
0.1,956204,2450.84,0.004851
0.1,558671,2447.96,0.004851
0.1,75130,2447.25,0.004851
0.1,397806,2439.03,0.004851
0.1,1444117,2444.3,0.004851
0.1,596209,2444.37,0.004851
0.1,1799964,2435.74,0.004851
0.1,1865608,2423.1,0.004851
0.1,937227,2508.23,0.004851
0.1,905099,2507.3100000000004,0.004851
0.1,969572,2510.31,0.004851
0.1,843607,2510.31,0.004851
0.1,271961,2527.78,0.004851
0.1,1345330,2530.7400000000002,0.004851
0.1,829506,2525.9500000000003,0.004851
0.1,388116,2527.54,0.004851
0.1,1007613,2530.45,0.004851
0.1,386952,2527.38,0.004851
0.1,1853321,2698.59,0.004851
0.1,1278675,2576.77,0.004851
0.1,770306,2491.29,0.004851
0.1,581509,2493.89,0.004851
0.1,1957495,2490.24,0.004851
0.1,881335,2514.24,0.004851
0.1,1260181,2509.31,0.004851
0.1,317032,2512.16,0.004851
0.1,264061,2512.16,0.004851
0.1,252572,2509.25,0.004851
0.1,226160,2488.34,0.004851
0.1,1939285,2488.16,0.004851
0.1,734318,2485.5,0.004851
0.1,1015257,2488.2299999999996,0.004851
0.1,256,2487.9799999999996,0.004851
0.1,440578,2488.88,0.004851
0.1,187911,2488.62,0.004851
0.1,378077,2488.66,0.004851
0.1,851009,2491.71,0.004851
0.1,1635768,2513.16,0.004851
0.1,884056,2510.96,0.004851
0.1,1728025,2510.8599999999997,0.004851
0.1,1224484,2513.15,0.004851
0.1,1932317,2513.04,0.004851
0.1,412707,2485.5099999999998,0.004851
0.1,1540168,2485.5099999999998,0.004851
0.1,137323,2488.37,0.004851
0.1,1481869,2365.31,0.004851
0.1,335871,2359.49,0.004851
0.1,1932254,2253.16,0.004851
0.1,150475,2140.58,0.004851
0.1,1889191,2143.3199999999997,0.004851
0.1,1464182,2140.61,0.004851
0.1,1327,2140.44,0.004851
0.1,590379,2140.17,0.004851
0.1,169409,2143.08,0.004851
0.1,766396,2139.82,0.004851
0.1,163818,2143.35,0.004851
0.1,1506553,2256.86,0.004851
0.1,501523,1991.81,0.004851
0.1,1261745,2166.46,0.004851
0.1,1645529,2169.13,0.004851
0.1,1362981,2164.8,0.004851
0.1,1281369,2042.3,0.004851
0.1,553616,2027.69,0.004851
0.1,1254395,2069.41,0.004851
0.1,1224919,2028.98,0.004851
0.1,1485319,2055.16,0.004851
0.1,496448,2055.17,0.004851
0.1,628114,2058.05,0.004851
0.1,1470800,2058.09,0.004851
0.1,1912557,2057.27,0.004851
0.1,1391649,2053.07,0.004851
0.1,1955741,2050.16,0.004851
0.1,1830079,1712.17,0.004851
0.1,963772,1688.29,0.004851
0.1,1169066,2022.23,0.004851
0.1,1009357,2022.24,0.004851
0.1,1194748,2028.21,0.004851
0.1,1267343,2020.55,0.004851
0.1,1080755,2036.29,0.004851
0.1,1840626,1715.22,0.004851
0.1,1524977,1711.1299999999999,0.004851
0.1,8029,1710.34,0.004851
0.1,1307072,1710.33,0.004851
0.1,712234,1761.77,0.004851
0.1,1588634,1743.25,0.004851
0.1,709621,1757.95,0.004851
0.1,1817089,1736.02,0.004851
0.1,37254,1734.32,0.004851
0.1,1948342,1735.73,0.004851
0.1,591105,1735.27,0.004851
0.1,168347,1732.34,0.004851
0.1,831879,1732.36,0.004851
0.1,13950,1734.8200000000002,0.004851
0.1,1143546,1712.65,0.004851
0.1,1899858,1715.53,0.004851
0.1,1448783,1715.71,0.004851
0.1,74644,1715.46,0.004851
0.1,375708,1712.33,0.004851
0.1,1832980,1712.26,0.004851
0.1,1987078,1743.3600000000001,0.004851
0.1,1356149,1742.3400000000001,0.004851
0.1,1348036,1765.02,0.004851
0.1,903109,2036.66,0.004851
0.1,1560321,2032.4,0.004851
0.1,199067,2035.3300000000002,0.004851
0.1,266455,2031.88,0.004851
0.1,730713,2034.8100000000002,0.004851
0.1,285868,2034.76,0.004851
0.1,1923930,2029.81,0.004851
0.1,1234992,2068.62,0.004851
0.1,1796069,2068.6,0.004851
0.1,1614511,2062.7999999999997,0.004851
0.1,516190,2062.7799999999997,0.004851
0.1,665337,2054.27,0.004851
0.1,332586,2051.34,0.004851
0.1,606925,2051.39,0.004851
0.1,1493810,2052.42,0.004851
0.1,1823439,2053.67,0.004851
0.1,369939,2052.24,0.004851
0.1,1224706,2049.33,0.004851
0.1,152379,2040.58,0.004851
0.1,1878822,1726.0900000000001,0.004851
